Developed	O
smartform	O
for	O
work	O
permit.	O
SAP	O
Modules/	O
Tools:	O
•	O
PP,	O
MM,	O
PM,	O
SD	O
and	O
IS-Oil.	O
Consultant	O
SAP	O
ABAP	O
-	O
July	O
2011	O
to	O
November	O
2011	O
Project	O
Description:	O
ArcelorMittal	O
is	O
the	O
worlds	O
leading	O
steel	O
company,	O
with	O
operations	O
in	O
more	O
than	O
60	O
countries.	O
ArcelorMittal	O
is	O
the	O
leader	O
in	O
all	O
major	O
global	O
steel	O
markets,	O
including	O
automotive,	O
construction,	O
household	O
appliances	O
and	O
packaging,	O
with	O
leading	O
technology,	O
as	O
well	O
as	O
sizeable	O
captive	O
supplies	O
of	O
raw	O
materials	O
and	O
outstanding	O
distribution	O
networks.	O
In	O
2010,	O
ArcelorMittal	O
had	O
revenues	O
of	O
$78.0	O
billion	O
and	O
crude	O
steel	O
production	O
of	O
90.6	O
million	O
tonnes,	O
representing	O
approximately	O
8	O
per	O
cent	O
of	O
world	O
steel	O
output.	O
Contribution:	O
•	O
Developed	O
Quality	O
Claims	O
Report	O
for	O
purchase	O
orders	O
for	O
which	O
whole	O
cycle	O
is	O
done	O
and	O
also	O
at	O
sales	O
distribution	O
side.	O
•	O
Developed	O
a	O
Zbapi	O
for	O
portal	O
to	O
display	O
the	O
data	O
in	O
portal	O
from	O
different	O
tables.	O
SAP	O
Modules/	O
Tools:	O
•	O
PP,	O
MM,	O
PM	O
and	O
SD.	O
Consultant	O
SAP	O
ABAP	O
-	O
Bangalore,	O
Karnataka	O
-	O
October	O
2010	O
to	O
June	O
2011	O
GE	O
employees	O
over	O
13,	O
000	O
people	O
in	O
India.	O
It	O
exports	O
over	O
$1	O
billion	O
in	O
products	O
and	O
services.	O
Contribution:	O
•	O
Handling	O
HPSD	O
tickets	O
as	O
well	O
as	O
GMR	O
tickets.	O
•	O
Modified	O
existing	O
production	O
summary	O
report	O
which	O
gives	O
shop	O
performance	O
for	O
past	O
fiscal	O
weeks.	O
It	O
also	O
gives	O
data	O
regarding	O
the	O
current	O
shop	O
situation	O
and	O
expected	O
outcome	O
for	O
the	O
upcoming	O
quarter.	O
•	O
Modified	O
induction	O
slot	O
module	O
pool	O
program	O
to	O
display	O
the	O
comments	O
entered	O
in	O
production	O
status	O
report	O
for	O
a	O
given	O
project.	O
•	O
Modified	O
life	O
limited	O
parts	O
smart	O
form	O
which	O
gives	O
the	O
list	O
of	O
LLP	O
information	O
for	O
each	O
Engine.	O
This	O
form	O
compiles	O
the	O
Outgoing	O
Shop	O
Visit	O
Documentation	O
Pack	O
for	O
the	O
customer	O
for	O
each	O
Engine/	O
Module	O
shop	O
visit	O
and	O
the	O
audience	O
will	O
be	O
outgoing	O
customer	O
records	O
business	O
users	O
from	O
the	O
Documentation	O
department.	O
•	O
Modified	O
cost	O
accumulation	O
invoicing	O
process	O
to	O
upload	O
file	O
for	O
billing	O
request.	O
SAP	O
Modules/	O
Tools:	O
•	O
SAP	O
ECC	O
6.0	O
•	O
PM	O
Consultant	O
SAP	O
ABAP	O
-	O
May	O
2010	O
to	O
September	O
2010	O
Project	O
Description:	O
Novo	O
Nordisk	O
is	O
a	O
Healthcare	O
company	O
and	O
a	O
world	O
leader	O
in	O
diabetes	O
care.	O
Since	O
1923,	O
Novo	O
Nordisk	O
has	O
been	O
committed	O
to	O
providing	O
the	O
best	O
possible	O
solutions	O
for	O
people	O
with	O
diabetes	O
and	O
their	O
caregivers.	O
Novo	O
Nordisk	O
products	O
and	O
services	O
help	O
millions	O
of	O
people	O
worldwide	O
better	O
manage	O
their	O
condition	O
with	O
the	O
broadest	O
diabetes	O
product	O
portfolio	O
in	O
the	O
industry,	O
including	O
the	O
most	O
advanced	O
products	O
within	O
the	O
area	O
of	O
insulin	O
delivery	O
systems,	O
other	O
treatment	O
areas	O
like	O
haemophilia	O
and	O
chronic	O
inflammation.	O
Novo	O
Nordisk	O
is	O
a	O
world	O
leader	O
in	O
diabetes	O
care.	O
Contribution:	O
•	O
Reviewing	O
and	O
auditing	O
the	O
enhancements,	O
reports,	O
bi	O
developments,	O
interfaces	O
and	O
forms	O
and	O
migrating	O
them	O
from	O
Lotus	O
notes	O
to	O
Solution	O
manager.	O
•	O
Used	O
an	O
USER	O
EXIT	O
SAPMF02K	O
in	O
program	O
ZXF05U01	O
for	O
validating	O
vendor	O
tax	O
number	O
range.	O
•	O
Completing	O
the	O
Technical	O
Specifications.	O
•	O
Creation	O
of	O
Handling	O
over	O
documentation	O
Consultant	O
SAP	O
ABAP	O
-	O
Marmagao,	O
Goa	O
-	O
October	O
2008	O
to	O
April	O
2010	O
Project	O
Description:	O
Mormugao	O
Port	O
Trust	O
(MPT),	O
GOA	O
is	O
end	O
to	O
end	O
implementation	O
project.	O
MPT	O
is	O
one	O
of	O
the	O
leading	O
port	O
in	O
India	O
from	O
1962.Mormugao	O
Port,	O
GOA	O
is	O
the	O
premier	O
iron	O
ore	O
exporting	O
Port	O
of	O
India	O
with	O
an	O
annual	O
throughput	O
of	O
around	O
27.33	O
million	O
tonnes	O
of	O
iron	O
ore	O
traffic.	O
Though	O
ore	O
is	O
the	O
predominant	O
cargo,	O
there	O
has	O
been	O
a	O
steady	O
increase	O
in	O
liquid	O
bulk	O
and	O
general	O
cargo	O
traffic	O
ever	O
since	O
it's	O
joining	O
the	O
ranks	O
of	O
the	O
Major	O
Ports	O
of	O
India.	O
Contribution:	O
•	O
Developed	O
Customized	O
screens	O
for	O
Container	O
Maintenance	O
for	O
Port	O
Operating	O
System	O
(POS)	O
based	O
on	O
service	O
order	O
number	O
and	O
vessel	O
number,	O
fetching	O
the	O
Import	O
containers	O
details	O
from	O
IW33	O
for	O
this	O
containers	O
estimating	O
and	O
re-estimating	O
for	O
the	O
new	O
containers	O
added	O
and	O
creating	O
the	O
sales	O
order	O
with	O
reference	O
to	O
the	O
quotation	O
number	O
and	O
extension	O
of	O
sales	O
order	O
bapi	O
has	O
done.	O
•	O
Developed	O
Customized	O
screens	O
for	O
Goods	O
Movement	O
(IN)	O
for	O
Port	O
Operating	O
System	O
(POS)	O
goods	O
inward	O
has	O
to	O
be	O
done	O
for	O
MOHP	O
plot	O
and	O
displaying	O
the	O
Stock	O
Details.	O
•	O
Developed	O
customized	O
screens	O
for	O
Barge	O
unloading	O
for	O
MOHP	O
(Mechanical	O
ore	O
hydraulic	O
power)	O
as	O
per	O
MPT	O
users	O
as	O
well	O
as	O
Agents	O
of	O
MPT.	O
•	O
Development	O
of	O
ALV	O
Grid	O
report	O
to	O
display	O
the	O
Warranty	O
of	O
the	O
Equipment	O
which	O
is	O
going	O
to	O
expire	O
in	O
the	O
given	O
period	O
or	O
month.	O
•	O
Developed	O
Classical	O
report	O
to	O
display	O
the	O
Vessel	O
Shifted	O
from	O
different	O
Berths	O
during	O
the	O
Turnaround	O
period.	O
•	O
Developed	O
a	O
smart	O
form	O
to	O
display	O
the	O
arrival	O
status	O
of	O
vessels	O
for	O
the	O
given	O
period	O
of	O
time.	O
•	O
Implemented	O
User	O
Exit	O
MV45AFZZ	O
for	O
SD	O
module	O
to	O
calculate	O
the	O
Penal	O
rent	O
based	O
on	O
days	O
of	O
start	O
of	O
period	O
and	O
billing	O
to	O
be	O
done	O
for	O
every	O
10	O
days	O
Routine	O
-	O
Created	O
Routine-920	O
in	O
SD	O
module	O
RV61A920	O
to	O
calculate	O
the	O
%	O
as	O
per	O
number	O
of	O
days	O
•	O
Created	O
a	O
batch	O
input	O
program	O
to	O
upload	O
Plant	O
Maintenance	O
Task	O
List	O
for	O
long	O
text	O
tcode	O
IA05.	O
•	O
Property:	O
Used	O
Standard	O
function	O
module	O
'BAPI_RE_PR_CREATE'	O
to	O
transfer	O
Property	O
master	O
data	O
from	O
legacy	O
system	O
to	O
R/3	O
system	O
for	O
Real	O
Estate	O
through	O
'REBDPR'.	O
-Building:	O
Used	O
Standard	O
function	O
module	O
'BAPI_RE_BU_CREATE'	O
to	O
transfer	O
Building	O
master	O
data	O
from	O
legacy	O
system	O
to	O
R/3	O
system	O
for	O
Real	O
Estate	O
through	O
'REBDBU'.	O
-Contract:	O
Used	O
Standard	O
function	O
module	O
'BAPI_RE_CN_CREATE'	O
to	O
transfer	O
Contract	O
master	O
data	O
from	O
legacy	O
system	O
to	O
R/3	O
system	O
for	O
Real	O
Estate	O
through	O
'RECN'.	O
-Rental	O
object:	O
Used	O
Standard	O
function	O
module	O
'BAPI_RE_RO_CREATE'	O
to	O
transfer	O
Rental	O
Object	O
master	O
data	O
from	O
legacy	O
system	O
to	O
R/3	O
system	O
for	O
Real	O
Estate	O
through	O
'REBDRO'.	O
-Business	O
Partner:	O
Used	O
Standard	O
function	O
module	O
'BAPI_BUPA_CREATE_FROM_DATA'	O
to	O
Create	O
partners	O
and	O
'BAPI_BUPA_ROLE_ADD_2'	O
to	O
create	O
Rolls	O
for	O
the	O
partners	O
from	O
the	O
file	O
on	O
legacy	O
system	O
to	O
R/3	O
system	O
for	O
Real	O
Estate.	O
SAP	O
Modules/	O
Tools:	O
•	O
SAP	O
ECC	O
6.0	O
•	O
SD,	O
MM,	O
FICO,	O
PM,	O
RE,	O
POS	O
SAP	O
ABAP	O
Consultant	O
8	O
Federal	O
Mogul	O
-	O
October	O
2007	O
to	O
September	O
2008	O
Project	O
Description:	O
Federal-Mogul	O
Corporation	O
is	O
an	O
innovative	O
and	O
diversified	O
$6.3	O
billion	O
global	O
supplier	O
of	O
quality	O
products,	O
trusted	O
brands	O
and	O
creative	O
solutions	O
to	O
the	O
automotive,	O
light	O
commercial,	O
heavy-duty	O
truck,	O
off-highway,	O
agricultural,	O
marine,	O
rail	O
and	O
industrial	O
markets.	O
The	O
45,	O
000	O
people	O
of	O
Federal-	O
Mogul	O
located	O
in	O
35	O
countries	O
drive	O
excellence	O
in	O
all	O
they	O
do.	O
Contribution:	O
•	O
Development	O
of	O
ALV	O
Hierarchical	O
report	O
to	O
display	O
the	O
backorders	O
that	O
are	O
cancelled	O
by	O
customers	O
and	O
updates	O
the	O
database	O
as	O
"BC".	O
An	O
ALV	O
report	O
to	O
display	O
the	O
Monthly	O
Earned	O
rebate	O
accrued	O
by	O
month	O
for	O
all	O
the	O
active	O
programs	O
in	O
SAP	O
for	O
the	O
Sales	O
organizations	O
selected.	O
•	O
Creation	O
of	O
the	O
BDC	O
for	O
loading	O
Return	O
orders	O
cancelled	O
by	O
customers	O
in	O
Sales	O
order.	O
•	O
Developed	O
smartform	O
for	O
Certificate	O
of	O
origin	O
and	O
export	O
invoice.	O
•	O
Modified	O
standard	O
smartform	O
of	O
PO	O
layout	O
change	O
SAP	O
Modules/	O
Tools:	O
•	O
SD,	O
MM,	O
PP,	O
OTC	O
EDUCATION	O
B-TECH	O
JAWAHARLAL	O
NEHRU	O
TECHNOLOGICAL	O
UNIVERSITY	O
2005	O
ADDITIONAL	O
INFORMATION	O
SAP	O
Skills	O
•	O
Classical	O
and	O
Interactive	O
Reports	O
•	O
BDC's,	O
LSMW,	O
BAPI,	O
•	O
BADI,	O
User	O
Exits	O
•	O
Data	O
Dictionary	O
objects	O
•	O
Dialog	O
Programming	O
•	O
ALE/	O
IDOCS	O
•	O
SAP	O
Scripts,	O
Smart	O
Forms	O
•	O
Possess	O
hands	O
on	O
skill	O
set	O
on	O
SD	O
&	O
MM	O
modules.	O
•	O
Experience	O
on	O
Unit	O
testing	O
(UT),	O
functional	O
testing	O
(FT),	O
UAT	O
scripts	O
and	O
regression	O
Testing	O
•	O
Worked	O
on	O
SAP	O
webdynpro	O
applications.	O
•	O
Worked	O
on	O
SRM	O
server.	O
•	O
Worked	O
on	O
Abap	O
Workflow.	O

Sivaganesh	O
Selvakumar	O
DevOps	Roles
Consultant	Roles
with	O
Infosys	Companies
Limited	Companies
Chennai,	O
Tamil	O
Nadu	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Sivaganesh-	O
Selvakumar/2d20204ef7c22049	O
Consultant	O
with	O
5.8	O
years	O
of	O
experience	O
DevOps	O
design	O
,	O
CICD	O
implementation,	O
Build	O
and	O
deployment	O
automation	O
and	O
Release	O
Management.	O
WORK	O
EXPERIENCE	O
DevOps	Roles
Consultant	Roles
Infosys	Companies
Limited	Companies
-	O
December	O
2016	O
to	O
Present	O
Responsibilities:	O
•	O
Ownership	O
of	O
Release	O
Management	O
process	O
for	O
various	O
web	O
applications	O
(Java	O
based)	O
•	O
Involve	O
setting	O
the	O
overall	O
Delivery	O
Automation	O
strategy,	O
via	O
investments	O
in	O
automation	O
at	O
several	O
layers	O
of	O
the	O
Technology	O
stack	O
to	O
implement	O
a	O
Continuous	O
Deployment/Delivery	O
pipeline.	O
•	O
Designed	O
and	O
delivered	O
CloudBees	O
Jenkins	O
pipeline	O
jobs	O
with	O
groovy	O
code	O
and	O
pipeline	O
plugin	O
for	O
Continuous	O
Integration	O
and	O
Deployments	O
•	O
Implemented	O
a	O
continuous	O
delivery	O
pipeline	O
with	O
CloudBees	O
Jenkins	O
and	O
Scripting.	O
•	O
Manage	O
and	O
troubleshoot	O
the	O
running	O
of	O
automated	O
jobs	O
in	O
Jenkins,	O
TFS	O
to	O
support	O
and	O
streamline	O
the	O
release	O
process.	O
•	O
Integrated	O
Code	O
quality,	O
Code	O
coverage,	O
Unit	O
Tests,	O
Functional	O
Tests	O
with	O
CI	O
pipeline	O
and	O
resolved	O
issues	O
in	O
this	O
process.	O
•	O
Organize	O
and	O
coordinate	O
release	O
teams	O
across	O
organizational	O
boundaries.	O
•	O
Deal	O
with	O
release	O
to	O
Dev,	O
SIT,	O
QA	O
and	O
Prod	O
including	O
business	O
sign	O
offs.	O
•	O
Create/Submit	O
applications	O
and	O
required	O
associated	O
documentation	O
to	O
3rd	O
parties	O
for	O
third	O
party	O
acceptance/approval	O
testing.	O
•	O
Configure	O
and	O
integrate	O
Nexus	O
and	O
Artifactory	O
Repository	O
for	O
builds	O
and	O
integrating	O
it	O
with	O
the	O
CICD	O
orchestration	O
tool	O
like	O
Jenkins,	O
TFS,	O
and	O
Bamboo.	O
•	O
Develop	O
PowerShell	O
scripts	O
to	O
upload	O
artifacts	O
to	O
Artifactory	O
through	O
REST	O
API's	O
and	O
automated	O
this	O
as	O
part	O
of	O
DevOps	O
pipeline	O
•	O
Document	O
knowledge	O
articles	O
in	O
Confluence	O
(Internal	O
Wiki)	O
Environment:	O
TFS	O
(	O
GIT	O
-	O
SCM),	O
TFS	O
Builds,	O
CloudBees	O
Jenkins,	O
ANT,	O
MAVEN,	O
Nexus,	O
Shell	O
Scripts,	O
UNIX,	O
JIRA,	O
,	O
Microsoft	O
Visual	O
Studio	O
2015,	O
Octopus,	O
Technology	O
Analyst	O
Infosys	Companies
Limited	Companies
-	O
Chennai,	O
Tamil	O
Nadu	O
-	O
July	O
2011	O
to	O
Present	O
EDUCATION	O
Bachelor	O
in	O
"	O
Instrumentation	Education
and	Education
Control	Education
Engineering	Education
"	O
https://www.indeed.com/r/Sivaganesh-Selvakumar/2d20204ef7c22049?isid=rex-download&ikw=download-top&co=IN	O
https://www.indeed.com/r/Sivaganesh-Selvakumar/2d20204ef7c22049?isid=rex-download&ikw=download-top&co=IN	O
Saranathan	O
College	O
of	O
Engineering	O
-	O
Tiruchchirappalli,	O
Tamil	O
Nadu	O
ADDITIONAL	O
INFORMATION	O
TECHNICAL	O
SKILLS:	O
Platforms	Skills
Windows	Skills
,	O
Unix,	O
Linux	O
Scripting	O
Language	O
PowerShell	O
scripting,	O
Shell	O
scripting.	O
Databases	O
Oracle,	O
SQL	O
Server	O
Build	O
Tools	O
Maven,	O
Ant,	O
MSBuild,	O
Nant	O
CICD	O
Tools	O
CloudBees	O
Jenkins,	O
TFS,	O
GIT,	O
SVN,	O
Octopus,	O
Jira,	O
,	O
Sonarqube,	O
MSTest,	O
Nexus,	O
Artifactory,	O
Cobertura,	O
Ansible	O

Snehal	O
Jadhav	O
Mumbai,	O
Maharashtra	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Snehal-Jadhav/005e1ab800b4cb42	O
WORK	Jobs
EXPERIENCE	Jobs
L1	Jobs
network	Jobs
engineer	Jobs
Cisco	Jobs
-	Jobs
Mumbai,	Jobs
Maharashtra	Jobs
-	Jobs
February	Jobs
2017	Jobs
to	Jobs
Present	Jobs
associated	Jobs
with	Jobs
Cisco	Jobs
on	Jobs
the	Jobs
role	Jobs
of	Jobs
ACESOFTLABS	Jobs
(INDIA)	Jobs
Pvt.	Jobs
Ltd	Jobs
EDUCATION	Education
HSC	Education
Maharashtra	Education
Board	Education
March	Education
2012	Education
SSC	Education
Maharashtra	Education
Board	Education
March	Education
2010	Education
B.E	Education
in	Education
Electronics	Education
&	Education
Telecommunication	Education
Shivaji	Education
University	Education
SKILLS	Skills
Architecture	Skills
(Less	Skills
than	Skills
1	Skills
year),	Skills
BGP	Skills
(Less	Skills
than	Skills
1	Skills
year),	Skills
DHCP	Skills
(Less	Skills
than	Skills
1	Skills
year),	Skills
DNS	Skills
(Less	Skills
than	Skills
1	Skills
year),	Skills
EIGRP	Skills
(Less	Skills
than	Skills
1	Skills
year)	Skills
ADDITIONAL	O
INFORMATION	O
Technical	Skills
Skills	Skills
•	Skills
Layer	Skills
2	Skills
Technologies	Skills
like	Skills
VTP,	Skills
VLAN,	Skills
STP,	Skills
and	Skills
RSTP.	Skills
•	Skills
OSI	Skills
Architecture,	Skills
TCP/IP	Skills
Module	Skills
•	Skills
TCP/UDP,	Skills
DHCP,	Skills
DNS	Skills
•	Skills
MP-BGP	Skills
IPv4/IPv6,	Skills
VPNv4,	Skills
VPNv6,	Skills
RT-Filter,	Skills
IPv6-Multicats.	Skills
•	Skills
Access-List,	Skills
Prefix-List,	Skills
Distribution	Skills
List,	Skills
QOS.	Skills
•	Skills
MPLS,	Skills
L2/L3	Skills
VPN.	Skills
•	Skills
GRE,	Skills
IPSec,	Skills
DMVPN.	Skills
•	Skills
FTP-Active/Passive,	Skills
TFTP.	Skills
•	Skills
Configuring	Skills
and	Skills
Troubleshooting	Skills
L2	Skills
and	Skills
L3	Skills
Ether	Skills
channels	Skills
on	Skills
Cisco	Skills
3550,	Skills
3560,	Skills
2950	Skills
switches.	Skills
•	Skills
IP	Skills
Addressing,	Skills
VLSM,	Skills
Summarization,	Skills
understanding	Skills
Lease	Skills
Line	Skills
and	Skills
Dedicated	Skills
Lease	Skills
Lines.	Skills
https://www.indeed.com/r/Snehal-Jadhav/005e1ab800b4cb42?isid=rex-download&ikw=download-top&co=IN	O
•	O
Configuring	O
HSRP,	O
VRRP,	O
GLBP	O
on	O
Cisco	O
Routers	O
and	O
Switches.	O
•	O
VTP	O
&	O
Frame	O
Tagging	O
protocols	O
ISL,	O
Dot1q	O
•	O
NAT,	O
PAT,	O
NAT-T.	O
•	O
Strong	O
skills	O
in	O
Configuring	O
Cisco	O
Routers	O
(ASR901,	O
ASR903,	O
ASR900)	O
using	O
ISIS,	O
OSPF,	O
EIGRP	O
and	O
BGP.	O
A	O
good	O
understanding	O
of	O
working	O
on	O
Small	O
to	O
High	O
E1nd	O
Routers	O
and	O
Switches.	O
•	O
Comprehensive	O
understanding	O
of	O
networking	O
concepts	O
pertaining	O
to	O
LAN,	O
WAN,	O
Security,	O
IT	O
communication,	O
WAN	O
protocols,	O
Networking	O
devices	O
administration	O
and	O
maintenance	O
in	O
multi-	O
platform	O
environments.	O
•	O
Strong	O
hands-on	O
technical	O
knowledge	O
of	O
Microsoft	O
Operating	O
Systems	O
(Network	O
&	O
Desktop),	O
establishing	O
&	O
managing	O
networks,	O
Cisco	O
Routers,	O
Hardware	O
clients	O
&	O
switches.	O
•	O
Expertise	O
in	O
managing	O
medium	O
to	O
large	O
networks	O
with	O
Routers,	O
Switches.	O

Srinivas	O
VO	O
Sr.	O
Test	Roles
Manager	Roles
Mumbai,	O
Maharashtra	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Srinivas-VO/39c80e42cb6bc97f	O
A	O
Test	Roles
Manager	Roles
,	O
with	O
a	O
track	O
record	O
of	O
15+Yrs	UNKNOWN
(	O
4yrs	O
UK	O
onsite)	O
delivering	O
major	O
test	O
solutions	O
for	O
global	O
projects	O
($40m)	O
on	O
behalf	O
of	O
leading	O
blue	O
chip	O
organisations.	O
Delivering	O
IT	O
solutions,	O
ranging	O
from	O
simple	O
to	O
complex	O
and	O
challenging	O
projects	O
and	O
programs,	O
establishing	O
an	O
enviable	O
record	O
of	O
on-time,	O
high	O
quality	O
&	O
added	O
value	O
delivery.	O
●	O
Testing	O
capabilities	O
to	O
existing	O
customers	O
and	O
prospective	O
customers	O
during	O
client	O
visits	O
/	O
at	O
customer	O
location.	O
●	O
Own	O
and	O
Support	O
RFI/RFPs,	O
proposal	O
walkthroughs	O
and	O
presentations	O
and	O
Transition	O
knowledge	O
from	O
pre-sales	O
to	O
delivery,	O
in	O
case	O
of	O
project	O
win	O
●	O
Analyze	O
proposal	O
requirements	O
in	O
direct	O
relation	O
with	O
clients,	O
and	O
provide	O
innovative	O
solutions,	O
as	O
part	O
of	O
proposals	O
●	O
Develop	O
proof	O
of	O
concepts	O
to	O
prospects	O
during	O
pre-sales	O
phase,	O
Provide	O
test	O
consulting	O
services,	O
on	O
demand	O
&	O
Collate	O
repository	O
from	O
delivery	O
team,	O
along	O
with	O
case	O
studies	O
for	O
use	O
in	O
proposals,	O
presentations	O
and	O
consulting	O
●	O
Pipeline	O
building	O
through	O
new	O
opportunities,	O
cross-selling,	O
up-selling	O
and	O
Establish	O
communication	O
with	O
Geo	O
Sales	O
and	O
other	O
streams	O
of	O
business	O
●	O
Maintain	O
Order	O
Book,	O
Win	O
/Loss	O
analysis,	O
pre-sales	O
metrics	O
●	O
Handle	O
any	O
technical	O
question	O
or	O
issue	O
which	O
arises	O
during	O
a	O
sales	O
cycle	O
and	O
setting	O
appropriate	O
customer	O
expectations.	O
●	O
Independently	O
executes	O
strategic	O
leadership	O
to	O
others	O
in	O
identifying	O
opportunities	O
and	O
Expert	O
in	O
driving	O
pilots/proof	O
of	O
concepts.	O
●	O
Talented	O
in	O
handling	O
extremely	O
risk	O
and	O
competitive	O
situations	O
and	O
responsible	O
for	O
product	O
and	O
services,	O
revenue	O
goals	O
at	O
team	O
and	O
regional	O
level.	O
●	O
Proposed	O
and	O
implemented	O
TCoE	O
setup	O
for	O
2	O
major	O
clients,	O
which	O
helped	O
in	O
improving	O
the	O
productivity	O
by	O
reducing	O
the	O
staffing	O
and	O
operational	O
cost	O
by	O
25%.	O
●	O
Involved	O
in	O
setup	O
for	O
Custom	O
Application	O
Testing	O
Services	O
Oracle	Companies
R12,	O
Siebel,	O
Fusion	O
etc.,	O
)	O
in	O
Oracle	Companies
SSI	O
&	O
Testing	O
Centre	O
of	O
Excellence	O
(TCoE)	O
●	O
Ability	O
to	O
excite	O
customers,	O
generate	O
awareness	O
of	O
new	O
possibilities	O
that	O
can	O
yield	O
additional	O
revenue.	O
●	O
Planning,	O
scheduling	O
and	O
tracking	O
of	O
the	O
project	O
modules	O
and	O
conducted	O
trainings	O
across	O
teams	O
and	O
Experience	O
in	O
proposals	O
for	O
the	O
projects,	O
resource	O
planning	O
and	O
estimations.	O
●	O
Extensive	O
experience	O
on	O
bid	O
management,	O
PMO	O
process,	O
risk	O
management	O
and	O
prepared	O
project	O
management	O
office	O
documents.	O
●	O
Expertise	O
in	O
building	O
automation	O
frameworks	O
for	O
Front	O
to	O
back	O
testing	O
of	O
Retail	O
/	O
Healthcare/	O
Telecom/	O
BFSI/Supply	O
Chain	O
Trading	O
applications	O
●	O
Expertise	O
in	O
design,	O
development	O
and	O
implementation	O
of	O
frameworks	O
using	O
UNIX,	O
Java,	O
.Net,	O
VB,	O
SQL,	O
XML,	O
SWIFT,	O
MQ	O
and	O
FMW.	O
●	O
Experience	O
in	O
E2E	O
testing	O
of	O
variety	O
of	O
Oracle	Companies
Applications:	O
●	O
Oracle	Companies
Retail:	O
Oracle	Companies
RMS,	O
RPM,	O
REIM,	O
SIM	O
etc.	O
●	O
Oracle	Companies
Ebusiness	O
Suite	O
R12:	O
AP,	O
AR,	O
GL,	O
OM,	O
PA,	O
CM,	O
TM	O
●	O
Oracle	Companies
IDM:	O
OAM,	O
OIM,	O
OVD,	O
OID,	O
SSO	O
●	O
Oracle	Companies
Siebel:	O
Public	O
Sector,	O
Call	O
Center	O
Apps,	O
Ebilling	O
Apps	O
●	O
Oracle	Companies
Fusion	O
Applications:	O
Fusion	O
HCM,	O
R12,	O
OBIEE	O
●	O
Oracle	Companies
Transportation	O
Management:	O
Order	O
Management,	O
Shipments,	O
Transport	O
Request	O
management,	O
Routing	O
and	O
Consolidation	O
https://www.indeed.com/r/Srinivas-VO/39c80e42cb6bc97f?isid=rex-download&ikw=download-top&co=IN	O
●	O
Oracle	Companies
FlexCube	O
&	O
Oracle	Companies
Health	O
Sciences:	O
Oracle®	O
Clinical	O
●	O
Oracle	Companies
Communications:	O
Billing	O
and	O
Revenue	O
Management	O
(BRS),	O
Order	O
Management	O
and	O
Order	O
Fulfillment	O
(OMOF)	O
●	O
Experience	O
in	O
managing	O
large	O
diversified	O
team	O
across	O
geographies	O
●	O
Experience	O
includes	O
customization	O
of	O
methodologies	O
for	O
the	O
business	O
needs	O
and	O
deploying	O
them	O
into	O
programs/projects	O
●	O
Experience	O
in	O
proposing	O
out	O
of	O
box	O
solutions	O
for	O
automation	O
and	O
convincing	O
clients	O
on	O
alternate	O
solutions	O
and	O
investments	O
in	O
automation	O
using	O
●	O
Oracle	Companies
Tools	O
(OATS,	O
Oracle	Companies
Load	O
Tester,	O
Oracle	Companies
Test	Roles
Manager	Roles
)	Roles
●	O
HP	O
Tools	O
(QTP,	O
Load	O
Runner,	O
Test	O
Director,	O
Performance	O
Centre)	O
●	O
Rational	O
Suite	O
(Reqpro,	O
RA,	O
Rational	O
Robot,	O
RFT,	O
RPT,	O
RCC,	O
RCQ)	O
●	O
Open	O
Source	O
/	O
Other	O
Tools:	O
Selenium	O
Webdriver	O
2.0,	O
Testng,	O
JMeter,	O
Appium,	O
Junit,	O
Cucumber,	O
JIRA,	O
Maven,	O
SOAPUI,	O
Jbehave,	O
BDD	O
etc.,	O
●	O
A	O
strategic	O
thinker,	O
problem	O
solver,	O
project	O
implementer	O
and	O
change	O
leader,	O
who	O
has	O
consistently	O
provided	O
organizations	O
with	O
added	O
value	O
as	O
they	O
move	O
towards	O
achieving	O
their	O
objectives.	O
●	O
Helped	O
many	O
large	O
and	O
small	O
organizations	O
to	O
establish	O
sound	O
project	O
&	O
management	O
practices	O
integrated	O
into	O
the	O
corporate	O
framework	O
to	O
deliver	O
projects,	O
programs	O
and	O
managed	O
portfolios.	O
●	O
Ability	O
to	O
identify	O
business	O
value	O
in	O
customer	O
needs	O
and	O
translate	O
to	O
innovative	O
solutions	O
communicating	O
the	O
requirements	O
&	O
mission,	O
in	O
context,	O
to	O
both	O
management	O
&	O
IT	O
&	O
Quality	O
development,	O
using	O
sound,	O
proven	O
and	O
valued	O
management	O
practices	O
through	O
integrated	O
best	O
processes	O
from	O
clients	O
and	O
IT	O
Governance	O
Frameworks	O
(RUP,	O
CMMI	O
and	O
ISO)	O
Solution	O
Sectors	O
Service	O
successes	O
in:	O
Logistics	O
&	O
SCM,	O
Investment	O
Banking,	O
Public	O
Sector,	O
Financial,	O
Banking,	O
Retail,	O
Health	O
Sciences,	O
Telecom,	O
Real	O
Estate,	O
Hospitality,	O
Outsourcing,	O
Project	O
Management,	O
Knowledge	O
Management	O
&	O
Performance	O
Management.	O
Clientele	O
DHL	O
(UK),	O
Mobily	O
(Saudi	O
Arabia),	O
UBS	O
(London,	O
UK),	O
Rolls	O
Royce	O
