buyers.	O
The	O
engine	O
generates	O
a	O
packing	O
sequence	O
of	O
boxes	O
in	O
pallets	O
in	O
a	O
truck	O
container	O
according	O
to	O
the	O
delivery	O
route.	O
Developed	O
prototype	O
to	O
categorize	O
SKU	O
with	O
Deep	O
learning.	O
Owned	O
delivery	O
of	O
functionalities	O
development,	O
behavioural	O
nudges,	O
shaping	O
of	O
platform	O
business	O
model,	O
aligning	O
of	O
product	O
development	O
to	O
business.	O
Architected,	O
designed	O
&	O
deployed	O
websites,	O
database,	O
UI/UX	O
to	O
facilitate	O
farm	O
fresh	O
produce	O
procurement	O
&	O
delivery	O
to	O
end	O
consumers.	O
Owned	O
and	O
developed	O
various	O
features	O
like,	O
Inventory	O
management	O
plays	O
a	O
big	O
role	O
in	O
optimizing	O
cold	O
storage,	O
warehouse	O
and	O
trucking	O
requirement.	O
It	O
helped	O
in	O
reducing	O
crop	O
wastage.	O
Invoicing	O
of	O
sold	O
crops	O
and	O
tracking	O
payments.	O
Order	O
tracking	O
for	O
buyer	O
and	O
seller.	O
Fetching	O
USDA	O
price	O
list	O
daily	O
via	O
a	O
web	O
crawler.	O
Generating	O
various	O
reports	O
in	O
online,	O
CSV	O
and	O
PDF	O
format.	O
Worked	O
with	O
technologies	O
like	O
Python,	O
Django,	O
Celery,	O
MySQL,	O
MongoDB,	O
Ubuntu,	O
Neural	O
Network.	O
First,	O
six	O
months	O
employer	O
was	O
Above	O
Solutions.	O
Software	O
Engineer	O
Cisco	O
-	O
Bengaluru,	O
Karnataka	O
-	O
2012	O
to	O
2015	O
Owned	O
and	O
developed	O
several	O
products	O
to	O
help	O
network	O
migration,	O
upgradation,	O
tracking	O
bugs,	O
tracking	O
https://www.indeed.com/r/Nikhileshkumar-Ikhar/cb907948c3299ef4?isid=rex-download&ikw=download-top&co=IN	O
https://www.indeed.com/r/Nikhileshkumar-Ikhar/cb907948c3299ef4?isid=rex-download&ikw=download-top&co=IN	O
vulnerabilities.	O
●	O
Presented	O
several	O
proofs	O
of	O
concept	O
for	O
new	O
business	O
requirement.	O
●	O
Worked	O
on	O
various	O
technologies	O
such	O
as	O
Python,	O
Java,	O
Django,	O
Celery,	O
Cisco	O
routers,	O
SDN,	O
OnePk	O
&	O
Hadoop.	O
Worked	O
on	O
network	O
migration	O
during	O
intern	O
Cisco	O
-	O
January	O
2012	O
to	O
June	O
2012	O
System	O
Engineer	O
Infosys	Companies
-	O
Pune,	O
Maharashtra	O
-	O
2008	O
to	O
2010	O
Worked	O
as	O
an	O
SAP	O
Basis	O
consultant.	O
Organised	O
various	O
in	O
house	O
events.	O
EDUCATION	O
M.Tech.	O
in	O
IT	O
in	O
VIT,	O
Pune	O
IIIT	O
-	O
Bengaluru,	O
Karnataka	O
2010	O
to	O
2012	O
SKILLS	O
Django	O
(6	O
years),	O
Java	O
(3	O
years),	O
MongoDB	O
(3	O
years),	O
MySQL	O
(3	O
years),	O
Python	O
(6	O
years)	O
LINKS	O
http://github.com/nik-hil	O
http://linkedin.com/in/nikhar	O
ADDITIONAL	O
INFORMATION	O
Skills	O
Python,	O
Django,	O
Celery,	O
Java,	O
AngularJS,	O
HTML,	O
Bootstrap	O
3,	O
Shell	O
Script,	O
MySQL,	O
MongoDB,	O
Ubuntu	O
Business	O
Skills	O
Platform	O
business	O
model,	O
Behaviour	O
design	O
http://github.com/nik-hil	O
http://linkedin.com/in/nikhar	O

Nitin	O
Tr	O
PeopleSoft	Companies
Consultant	O
Bangalore	O
Urban,	O
Karnataka	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Nitin-Tr/e7e3a2f5b4c1e24e	Others
An	O
e-commerce	O
website	O
I	O
built	O
as	O
my	O
college	O
project.	O
The	O
website	O
contains	O
all	O
the	O
basic	O
elements	O
of	O
an	O
e-commerce	O
website	O
which	O
are	O
The	O
landing	O
page,	O
categorization	O
of	O
items	O
based	O
on	O
filters,	O
basic	O
session	O
level	O
security,	O
product	O
page,	O
Cart,	O
share	O
button,	O
empty	O
cart	O
button,	O
paginations	O
etc.	O
It	O
consists	O
of	O
a	O
separate	O
seller	O
accounts	O
where	O
sellers	O
can	O
register	O
and	O
later	O
upload	O
their	O
products	O
to	O
be	O
sold,	O
which	O
can	O
later	O
be	O
edited	O
or	O
deleted.	O
It	O
consists	O
of	O
an	O
admin	O
panel	O
where	O
all	O
the	O
products	O
listed	O
can	O
be	O
viewed	O
and	O
edited	O
by	O
the	O
moderator.	O
60	O
days	O
auto	O
delete	O
feature,	O
which	O
deletes	O
the	O
product	O
listing	O
60	O
days	O
from	O
the	O
date	O
of	O
upload	O
if	O
seller	O
has	O
not	O
modified	O
the	O
listing	O
upon	O
the	O
next	O
login.	O
Usage	O
of	O
Modals	O
for	O
registration	O
and	O
Login	O
which	O
reduces	O
the	O
number	O
of	O
pages	O
to	O
navigate.	O
Languages	O
used:	O
PHP,	O
MySQL,	O
Html,	O
CSS,	O
Bootstrap	Skills
,	O
JavaScript	O
and	O
jQuery.	O
WORK	O
EXPERIENCE	O
PeopleSoft	Companies
consultant	O
Oracle	Companies
-	O
September	O
2017	O
to	O
Present	O
Performing	O
customisations,	O
enhancements	O
and	O
bug	O
fixes	O
for	O
front	O
end	O
and	O
backend	O
inpeople	O
code	O
using	O
appdesigner.	O
PeopleSoft	Companies
Consultant	O
Oracle	Companies
India	O
Ltd	O
-	O
September	O
2017	O
to	O
April	O
2018	O
•	O
Develop	O
customizations	O
to	O
meet	O
business	O
process	O
requirements	O
using	O
application	O
designer.	O
•	O
Involved	O
in	O
modification	O
enhancement	O
and	O
bug-fixing	O
of	O
the	O
PeopleSoft	Companies
application	O
both	O
front-	O
end	O
and	O
back-end	O
to	O
suit	O
business	O
needs.	O
•	O
Communicate	O
with	O
the	O
business	O
and	O
get	O
clear	O
requirements	O
if	O
adequate	O
information	O
is	O
not	O
available	O
and	O
also	O
follow-up	O
with	O
them	O
until	O
final	O
resolution	O
is	O
obtained.	O
•	O
Release	O
Enhancements	O
for	O
UAT	O
and	O
communicate	O
with	O
business	O
to	O
migrate	O
into	O
production.	O
https://www.	O
indeed.com/r/Nitin-Tr/e7e3a2f5b4c1e24e	Others
?isid=rex-download&ikw=download-top&co=IN	O
•	O
Also	O
have	O
to	O
work	O
on	O
service	O
requests,	O
Incident	O
Creation,	O
Incident	O
Assignment	O
additionally	O
and	O
constantly	O
involved	O
in	O
querying	O
the	O
database	O
and	O
running	O
reports.	O
Freelance	O
Development	O
I	O
am	O
a	O
passionate	O
Web	O
Developer	O
and	O
love	O
to	O
build	O
clean,	O
smooth	O
and	O
responsive	O
websites.	O
I	O
have	O
built	O
many	O
websites	O
for	O
individuals	O
on	O
freelance	O
or	O
per-project	O
basis	O
which	O
are	O
Responsive	O
in	O
nature.	O
I	O
am	O
capable	O
of	O
building	O
clean	O
and	O
responsive	O
websites.	O
They	O
include	O
personal	O
portfolios	O
and	O
Small	O
business	O
websites.	O
•	O
http://www.pramodprakash.com/shop	Others
:	O
Responsive	O
and	O
Dynamic	O
e-commerce	O
portal.	O
•	O
http://www.pramodprakash.com/tickItBusDemoUrl	Others
:	O
A	O
bus	O
booking	O
platform,	O
source:	O
Kathmandu,	O
Destination:	O
Pokhra.	O
•	O
http://www.pramodprakash.com/geisle/index.php:	O
A	O
small	O
business	O
website	O
focused	O
on	O
animations	O
(under	O
construction)	O
also	O
check	O
(geisle/index2.php)	O
•	O
http://pramodprakash.com/fulllogin:	O
complete	O
login	O
module	O
with	O
email	O
account	O
activation	O
and	O
password	O
reset.	O
•	O
http://pramodprakash.com/sec:	O
A	O
small	O
business	O
website,	O
built	O
to	O
showcase	O
color	O
combinations	O
and	O
layout.	O
•	O
http://pramodprakash.com/r&d:	O
A	O
small	O
business	O
website	O
built	O
in	O
parallax	O
format.	O
Completely	O
responsive.	O
•	O
http://pramodprakash.com/web1:	O
A	O
template	O
built	O
according	O
to	O
given	O
specifications	O
and	O
also	O
small	O
map	O
feature	O
included	O
which	O
also	O
supports	O
location	O
search.	O
EDUCATION	O
Btech	O
information	O
science	O
in	O
BCET	O
Vtu	O
-	O
Bengaluru,	O
Karnataka	O
2017	O
Vijaya	O
composite	O
p.u.	O
college	O
e-commerce	O
Vijaya	Education
High	Education
School	Education
SKILLS	O
Php	Skills
,	O
Html5	Skills
,	O
Javascript	Skills
,	O
Css	Skills
,	O
Bootstrap	Skills
,	O
Jquery	Skills
,	O
Sql	Skills
LINKS	O
https://www.linkedin.com/in/nitin-tr-588105129	O
ADDITIONAL	O
INFORMATION	O
Software	O
Skills	O
https://www.linkedin.com/in/nitin-tr-588105129	O
•	O
Programming	O
Language:	O
core	O
java,	O
peoplecode.	O
•	O
Scripting	O
languages:	O
PHP,	O
JavaScript.	O
•	O
Web	O
Languages:	O
HTML,	O
CSS.	O
•	O
Database	O
Language:	O
Sql	Skills
.	O
•	O
Frameworks:	O
Bootstrap	Skills
,	O
JQuery.	O
•	O
IDE's:	O
NetBeans,	O
Eclipse.	O
•	O
Tools:	O
Application	O
Designer,	O
Toad.	O
Personal	O
Skills	O
•	O
Excellent	O
Communication	O
Skills	O
both	O
Written	O
and	O
verbal.	O
•	O
Honest,	O
trustworthy	O
and	O
highly	O
motivated	O
team	O
player	O
and	O
Strong	O
Negotiator.	O
•	O
Supportive	O
and	O
creative.	O
•	O
Quick	O
Learner	O
and	O
Flexible.	O
•	O
Good	O
Analytical	O
Ability	O
and	O
Logical	O
Reasoning.	O
•	O
Good	O
listening	O
skills.	O

Pradeeba	O
V	O
LEAD	O
ENGINEER	O
-	O
CISCO	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Pradeeba-V/19ff20f4b8552375	O
WORK	O
EXPERIENCE	O
LEAD	O
ENGINEER	O
CISCO	O
-	O
June	O
2014	O
to	O
Present	O
PROJECT	O
SPECIFIC	O
SKILLS	O
JAVASCRIPT,	O
OOJS,	Technology
HTML5,	Technology
CSS3,	Technology
REST,	Technology
DOJO,	Technology
Angular	Technology
JS	Technology
TOOLS	Technology
USED	Technology
SVN,	Technology
Code	Technology
Collaborator	Technology
Description:	O
Cisco	O
Prime	O
Infrastructure	O
simplifies	O
the	O
management	O
of	O
wireless	O
and	O
wired	O
networks.	O
The	O
Prime	O
UI	O
offers	O
Prime	O
Widget	O
Toolkit	O
(XWT)	O
which	O
provides	O
dojo	O
widgets.	O
The	O
UI	O
supports	O
HTML	O
5	O
features.	O
The	O
Prime	O
UI	O
offers	O
rich	O
UI	O
experience	O
which	O
includes	O
consistency,	O
better	O
look	O
and	O
feel	O
and	O
scalable	O
designs	O
to	O
handle	O
large	O
volume	O
of	O
data.	O
Responsibilities:	O
•	O
Creating	O
Widgets	O
in	O
dojo	O
•	O
Enhancement	O
of	O
existing	O
widget	O
•	O
Handling	O
REST	O
calls	O
•	O
Writing	O
Test	O
cases	O
•	O
Unit	O
Testing	O
2.	O
Project	O
Title	O
FINUX	O
INDUSTRY	O
FINACLE	O
-	O
BANKING	O
SENIOR	O
SYSTEMS	O
ENGINEER	O
-	O
June	O
2012	O
to	O
June	O
2014	O
PROJECT	O
SPECIFIC	O
SKILLS	O
JAVASCRIPT,	O
DOJO,	O
CSS,	O
HTML	O
Description:	O
Finacle	O
is	O
a	O
core	O
banking	O
software	O
package.	O
It	O
is	O
used	O
by	O
multiple	O
banks	O
across	O
several	O
countries,	O
it	O
can	O
handle	O
multi-currency	O
transactions.	O
https://www.indeed.com/r/Pradeeba-V/19ff20f4b8552375?isid=rex-download&ikw=download-top&co=IN	O
To	O
achieve	O
the	O
common	O
look	O
and	O
feel	O
for	O
all	O
the	O
screens	O
where	O
the	O
interaction	O
done	O
with	O
the	O
user	O
in	O
the	O
form	O
of	O
getting	O
input	O
values	O
as	O
well	O
as	O
retrieval	O
of	O
some	O
kind	O
of	O
data	O
and	O
display	O
of	O
such	O
data.	O
I	O
was	O
totally	O
involved	O
in	O
developing	O
the	O
Datagrid	O
UI	O
component	O
in	O
DOJO	O
to	O
display	O
the	O
search	O
results	O
which	O
are	O
obtained	O
as	O
a	O
result	O
of	O
inquiring	O
the	O
transactions.	O
Responsibilities:	O
•	O
Front	O
end	O
enhancements	O
for	O
the	O
Core	O
product.	O
•	O
Discussing	O
and	O
finalizing	O
the	O
end	O
UI	O
screens	O
with	O
Functional	O
and	O
Design	O
teams.	O
•	O
Writing	O
front	O
end	O
and	O
back	O
end	O
validation	O
routines.	O
•	O
Regression	O
testing	O
for	O
menus	O
using	O
Service	O
Testing	O
Framework.	O
3.	O
Project	O
Title	O
FINACLE	O
INDUSTRY	O
BANKING	O
CLIENT	O
Universal	O
Banking	O
Product	O
from	O
Infosys	Companies
SYSTEMS	O
ENGINEER	O
-	O
October	O
2011	O
to	O
May	O
2012	O
PROJECT	O
SPECIFIC	O
SKILLS	O
JAVASCRIPT,	O
DOJO,	O
CSS,	O
HTML	O
Description:	O
Finacle	O
is	O
a	O
core	O
banking	O
software	O
package.	O
It	O
is	O
used	O
by	O
multiple	O
banks	O
across	O
several	O
countries,	O
it	O
can	O
handle	O
multi-currency	O
transactions.	O
Being	O
a	O
part	O
of	O
Finacle	O
team,	O
I	O
had	O
involved	O
in	O
making	O
the	O
front	O
end	O
enhancement	O
for	O
Core	O
product.	O
Responsibilities:	O
•	O
Front	O
end	O
enhancements	O
for	O
the	O
Core	O
product.	O
•	O
Bug	O
Fixing	O
EDUCATION	O
B.Tech	O
Institute	O
of	O
Road	O
and	O
Transport	O
May	O
October	O
1980	O
ADDITIONAL	O
INFORMATION	O
TECHNICAL	O
SKILLS	O
Programming	O
Languages:	O
Core	O
Java	O
Scripting	O
languages:	O
JavaScript,	O
OOJS	O
Databases:	O
Oracle	Companies
Operating	O
systems:	O
Windows	O
(7,	O
XP)	O
and	O
UNIX	O
Tools	O
&	O
Utilities:	O
Eclipse,	O
SSH,	O
WinSCP,	O
Code	O
Collaborator,	O
SVN	O
Web	O
Designing	O
Tools:	O
HTML	O
4,	O
HTML	O
5,	O
CSS	O
3,	O
DOJO,	O
Angular	O
JS	O
Web	O
Service:	O
REST	O
Web	O
services	O

Prakriti	O
Shaurya	O
Senior	O
System	O
Engineer	O
-	O
Infosys	Skills
Limited	Skills
Mangalore,	O
Karnataka	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Prakriti-	O
Shaurya/5339383f9294887e	O
Detail-oriented	O
individual	O
with	O
three	O
years	O
of	O
experience	O
as	O
an	O
IT	O
Consultant	O
looking	O
for	O
opportunity	O
to	O
develop	O
my	O
professional	O
skills	O
in	O
a	O
vibrant	O
and	O
stable	O
environment,	O
and	O
to	O
use	O
those	O
skills	O
for	O
the	O
benefits	O
of	O
the	O
organization	O
in	O
best	O
possible	O
way.	O
Willing	O
to	O
relocate	O
to:	O
Bengaluru,	O
Karnataka	O
-	O
Bangalore	O
Urban,	O
Karnataka	O
WORK	O
EXPERIENCE	O
Senior	O
System	O
Engineer	O
Infosys	Skills
Limited	Skills
-	O
Mangalore,	O
Karnataka	O
-	O
January	O
2017	O
to	O
Present	O
Working	O
as	O
an	O
IT	O
Consultant	O
under	O
application	O
maintenance	O
and	O
support	O
for	O
METLIFE	O
Insurance	O
company.	O
System	O
Engineer	O
Infosys	Skills
Limited	Skills
-	O
Mangalore,	O
Karnataka	O
-	O
December	O
2014	O
to	O
December	O
2016	O
Worked	O
as	O
an	O
IT	O
Consultant	O
under	O
application	O
maintenance	O
and	O
support	O
for	O
METLIFE	O
Insurance	O
company.	O
SOFTWARE	O
EDUCATION	O
Bachelor	O
of	O
Technology	O
in	O
Information	O
Technology	O
Vellore	O
Institute	O
of	O
Technology	O
-	O
Vellore,	O
Tamil	O
Nadu	O
2010	O
to	O
2014	O
C.B.S.E.	O
Notre	O
Dame	O
Academy	O
-	O
Patna,	O
Bihar	O
2007	O
to	O
2009	O
SKILLS	O
Java,	Skills
Jsp,	Skills
Html,	Skills
Sql,	Skills
C++,	Skills
Javascript	Skills
https://www.indeed.com/r/Prakriti-Shaurya/5339383f9294887e?isid=rex-download&ikw=download-top&co=IN	O
https://www.indeed.com/r/Prakriti-Shaurya/5339383f9294887e?isid=rex-download&ikw=download-top&co=IN	O
ADDITIONAL	O
INFORMATION	O
SKILLS	O
•	O
Good	Skills
communication	Skills
-	Skills
written	Skills
and	Skills
oral	Skills
skills	Skills
•	O
Excellent	Skills
conceptual	Skills
and	Skills
analytical	Skills
skills	Skills
•	O
Effective	Skills
interpersonal	Skills
skills	Skills
PERSONALITY	O
•	O
Communicative	O
•	O
Punctuality	O
•	O
Creativity	O
•	O
Organized	O

Prem	O
Koshti	O
Officer-HR	Roles
&	O
Administration	O
in	O
H.&	O
R.	O
Johnson	O
(India)	O
-	O
SAP	O
-	O
R	O
Dewas,	O
Madhya	O
Pradesh	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Prem-Koshti/a1fec9e7289496f0	O
❖	O
To	O
acquire	O
a	O
key	O
Position	O
in	O
Human	O
Resource	O
Management	O
/	O
SAP	O
field	O
by	O
continuously	O
improving	O
knowledge	O
and	O
skills.	O
❖	O
Very	O
strong	O
logical,	O
analytical	O
skills	O
with	O
vast	O
experience	O
in	O
MS-EXCEL.	O
❖	O
Very	O
energetic,	O
hardworking	O
and	O
highly	O
self-motivated	O
team	O
player	O
with	O
strong	O
problem	O
solving	O
skills	O
and	O
very	O
good	O
communication	O
and	O
leadership	O
skills.	O
Very	O
flexible.	O
Projects:-	O
Project	O
Name:	O
SAP	O
HR,	O
Employee	O
Administration	O
Client:	O
H.&	O
R.	O
Johnson	O
(India)	O
[A	O
Division	O
of	O
Prism	O
Cement	O
Limited],	O
DEWAS	O
(M.P.)	O
WORK	O
EXPERIENCE	O
Officer-HR	Roles
&	O
Administration	O
in	O
H.&	O
R.	O
Johnson	O
(India)	O
SAP	O
-	O
R	O
-	O
Dewas,	O
Madhya	O
Pradesh	O
-	O
July	O
2002	O
to	O
Present	O
-	O
SAP	O
-	O
R/3,	O
06	O
years'	O
experience	O
in	O
SAP	O
HR-Functional	O
Module	O
Current	O
Employer:	O
Presently	O
working	O
as	O
Officer-HR	Roles
&	O
Administration	O
in	O
H.&	O
R.	O
Johnson	O
(India),	O
[A	O
Division	O
of	O
Prism	O
Cement	O
Limited],	O
DEWAS	O
(M.P.)	O
from	O
30.07.2002	O
to	O
till	O
date.	O
EDUCATION	O
B.Com.	O
in	O
Dr.	O
Harisingh	O
Gour	O
V.V	O
Polytechnic	O
College	O
Damoh	O
-	O
Sagar,	O
Madhya	O
Pradesh	O
1990	O
SKILLS	O
HR	O
(10+	O
years),	O
SAP	O
(10+	O
years),	O
APPRAISAL	O
(Less	O
than	O
1	O
year),	O
BUYING/PROCUREMENT	O
(Less	O
than	O
1	O
year),	O
DATABASE	O
(Less	O
than	O
1	O
year)	O
ADDITIONAL	O
INFORMATION	O
Technical	O
skills:	O
SAP	O
HR	O
Module.	O
Description:-	O
Maintaining	O
electronic	O
punching	O
system,	O
Daily	O
Production	O
MIS	O
Report,	O
Monthly	O
Manpower	O
report.	O
I.F.	O
Annual	O
Returns,	O
Form-5	O
Holiday	O
wages.	O
Employee's	O
gratuity	O
policy	O
updation.	O
Maintaining	O
all	O
record's	O
&	O
document	O
related	O
to	O
personal	O
/	O
HR	O
department,	O
Employees	O
data	O
bank.	O
Employees	O
leave,	O
attendance,	O
c-off,	O
absenteeism	O
statement.	O
Payroll	O
Preparation,	O
Bonus,	O
https://www.indeed.com/r/Prem-Koshti/a1fec9e7289496f0?isid=rex-download&ikw=download-top&co=IN	O
Overtime,	O
Attendance	O
Incentive,	O
Production	O
Incentive,	O
Arrear	O
Wages,	O
Wage	O
slip,	O
Full	O
&	O
Final	O
Settlement,	O
No	O
Dues	O
Certificate,	O
Issue	O
of	O
certificate	O
if	O
any,	O
ID	O
/	O
Punching	O
card,	O
Birth	O
day	O
card	O
etc.	O
Roles	O
and	O
responsibilities:	O
Personal	O
&	O
HR	O
Functions:	O
✓	O
Performance	O
Appraisal	O
/	O
Increments	O
preparation	O
co-ordination.	O
✓	O
Computerized	O
Time	O
Office	O
Management,	O
HR	O
Policy.	O
✓	O
Handle	O
Payroll	O
on	O
SAP	O
&	O
responsible	O
for	O
smooth	O
functioning	O
of	O
payroll	O
cycle.	O
✓	O
Maintain	O
employee	O
data	O
on	O
SAP	O
and	O
updates	O
them	O
as	O
and	O
when	O
required	O
✓	O
Reconciling	O
statutory	O
reports	O
i.e.	O
PF,	O
ESIC,	O
and	O
coordinating	O
with	O
Finance	O
Team	O
for	O
timely	O
payment.	O
✓	O
Production	O
&	O
manpower	O
MIS	O
data	O
in	O
MS-Excel	O
daily,	O
Monthly	O
&	O
Yearly	O
basis.	O
✓	O
Performing	O
of	O
Exit	O
Formalities	O
and	O
processing	O
Full	O
and	O
Final	O
Settlement	O
for	O
exit	O
cases.	O
✓	O
Maintain	O
Attendance	O
record	O
in	O
Electronic	O
Punching	O
Machine.	O
✓	O
Joining	O
Formalities	O
(Pre	O
&	O
Post	O
recruitment	O
activities)	O
General	O
Administration	O
Office	O
stationery,	O
Telephones,	O
Fax,	O
Computers,	O
Reception,	O
Purchasing	O
First	O
Aid,	O
mineral	O
water,	O
biscuits	O
etc	O
Technical	O
Expertise	O
Front	O
End	O
Tool	O
Languages	O
SAP	O
Technologies	O
HR	O
and	O
Administration	O
Functional	O
Module	O
Database	O
FOXPRO	O
6.22	O
Concepts	O
OOP'S,	O
Networking,	O
DBMS,	O
Operating	O
System.	O
Operating	O
System	O
MS-Dos	O
[…]	O
&	O
MS	O
OFFICE	O
2007,	O
2008	O
&	O
2010	O
TRAININGIG	O
PROGRAMME	O
&	O
CONFERENCE	O
ATTENDED:	O
❖	O
First	O
Aid	O
Procedure	O
conducted	O
by	O
St.	O
John	O
Ambulance	O
Association.	O
❖	O
Fire	O
Fighting	O
by	O
Usha	O
Fire	O
Safety.	O
❖	O
Interpersonal	O
Skills,	O
Communication,	O
Motivational	O
related	O
various	O
Training	O
programmes	O
organize.	O
❖	O
SAP	O
-	O
HR	O
Module	O
conducted	O
by	O
Covansys,	O
Mumbai.	O
❖	O
Internal	O
Auditors	O
Training	O
Program	O
on	O
Environmental	O
&	O
Occupational	O
Health	O
&	O
Safety	O
Management	O
System	O

Pulkit	O
Saxena	O
New	O
Delhi,	O
Delhi	O
-	Education
Email	Education
me	Education
on	Education
Indeed:	Education
indeed.com/r/Pulkit-Saxena/ad3f35bfe88a0410	O
I	O
have	O
a	O
high	O
degree	O
of	O
technical	O
competence,	O
a	O
strong	O
learning	O
aptitude	O
and	O
an	O
excellent	O
work	O
ethic.	O
I	O
am	O
a	O
technical	O
expert	O
in	O
a	O
number	O
of	O
network	O
areas,	O
in	O
particular	O
connectivity,	O
performance,	O
scalability	O
a	O
nd	Education
security.	Education
As	Education
an	Education
articulate	Education
communicator,	Education
I	Education
have	Education
ability	Education
to	Education
influence	Education
people	Education
at	Education
every	Education
level	Education
by	Education
ensuring	Education
that	Education
issues	Education
are	Education
discussed,	Education
conflicts	Education
are	Education
resolved	Education
and	Education
the	Education
best	Education
solutions	Education
are	Education
delivered.	Education
In	Education
my	Education
current	Education
role	Education
I	Education
work	Education
with	Education
the	Education
rest	Education
of	Education
the	Education
team	Education
to	Education
ensure	Education
the	Education
successful	Education
delivery	Education
and	Education
operation	Education
of	Education
all	Education
supported	Education
services.	Education
Right	Education
now,	Education
I	Education
would	Education
like	Education
to	Education
join	Education
a	Education
growing	Education
company	Education
that	Education
wants	Education
to	Education
recruit	Education
proven	Education
and	Education
experienced	Education
IT	Education
people.	Education
Willing	Education
to	Education
relocate:	Education
Anywhere	Education
WORK	Education
EXPERIENCE	Education
Cisco	Education
-	Education
Samba,	Education
Jammu	Education
and	Education
Kashmir	Education
-	Education
2000	Education
to	Education
2000	Education
Ample	Education
knowledge	Education
in	Education
Windows	Education
98	Education
\	Education
Me	Education
\	Education
Xp	Education
\	Education
2000	Education
\	Education
Server	Education
2003	Education
\Server	Education
2008	Education
\Server	Education
2008r2\Server	Education
2012	Education
✓	Education
Active	Education
directory	Education
management,	Education
NTFS	Education
security,	Education
disk	Education
quota	Education
management	Education
✓	Education
Good	Education
understanding	Education
of	Education
OSI	Education
Model,	Education
TCP/IP	Education
protocol	Education
suite	Education
(IP,	Education
ARP,	Education
ICMP,	Education
TCP,	Education
UDP,	Education
RARP,	Education
FTP,	Education
TFTP)	Education
✓	Education
Ample	Education
understanding	Education
of	Education
Bridging	Education
and	Education
switching	Education
concepts	Education
and	Education
LAN	Education
technologies	Education
✓	Education
IP	Education
addressing	Education
and	Education
subnetting,	Education
Routing	Education
concepts	Education
✓	Education
Sound	Education
knowledge	Education
of	Education
routing	Education
protocols	Education
-	Education
RIP	Education
V1/V2,	Education
OSPF,	Education
IGRP	Education
&	Education
EIGRP	Education
✓	Education
Switches:	Education
Basic	Education
Configuration	Education
&	Education
VLAN	Education
setup	Education
on	Education
Cisco	Education
1900,	Education
2950,	Education
2960	Education
Switches	Education
&	Education
Troubleshooting.	Education
✓	Education
Router:	Education
Basic	Education
Configuration	Education
&	Education
monitoring	Education
of	Education
Cisco	Education
2500,	Education
2600,	Education
1800	Education
✓	Education
Vlan:	Education
configuration,	Education
switching	Education
isl,	Education
dotlq	Education
✓	Education
Cisco	Education
Firewall	Education
5500	Education
Series:	Education
Configuration	Education
and	Education
policies	Education
Setup	Education
and	Education
Troubleshooting.	Education
✓	Education
Back-up	Education
and	Education
restore	Education
of	Education
all	Education
critical	Education
resources	Education
including	Education
router	Education
&	Education
switches	Education
IOS,	Education
Outlook,	Education
DHCP,	Education
DNS.	Education
✓	Education
Functioning	Education
knowledge	Education
of	Education
wan	Education
solution,	Education
protocol	Education
HDLC,	Education
PPP	Education
✓	Education
Working	Education
knowledge	Education
of,	Education
DHCP	Education
Server,	Education
DNS	Education
Server,	Education
ADDS,	Education
Proxy	Education
Server	Education
on	Education
Linux	Education
and	Education
Complete	Education
Knowledge	Education
on	Education
Windows	Education
✓	Education
Security	Education
administration	Education
port	Education
security	Education
on	Education
switch	Education
and	Education
IP	Education
security	Education
on	Education
Router	Education
via	Education
Access	Education
list	Education
✓	Education
Familiar	Education
with	Education
web	Education
technology	Education
HTML	Education
CSS	Education
✓	Education
Setting	Education
up	Education
Secure	Education
NFS	Education
Servers	Education
with	Education
multiple	Education
Clients	Education
for	Education
File	Education
and	Education
Disk	Education
sharing.	Education
✓	Education
Setting	Education
up	Education
SAMBA	Education
servers,	Education
to	Education
enable	Education
Windows	Education
clients	Education
to	Education
communicate	Education
with	Education
Linux	Education
without	Education
the	Education
need	Education
of	Education
additional	Education
software	Education
on	Education
the	Education
Windows	Education
side.	Education
✓	Education
Configuring	Education
NIS	Education
Servers	Education
for	Education
Centralized	Education
and	Education
secure	Education
Password	Education
and	Education
Login	Education
Management	Education
✓	Education
Linux	Education
user	Education
management	Education
creating,	Education
changing	Education
group,	Education
and	Education
ass	Education
i	Technology
gn	O
permission	O
on	O
resources	O
✓	O
Recover	O
of	O
root	O
password	O
securing	O
terminals	O
Hardware	O
✓	O
Computer	O
assembling	O
and	O
maintenance.	O
✓	O
Troubleshooting	O
hardware	O
and	O
software	O
problems.	O
✓	O
Installing	O
and	O
configuring	O
the	O
peripherals,	O
components	O
and	O
drivers.	O
https://www.indeed.com/r/Pulkit-Saxena/ad3f35bfe88a0410?isid=rex-download&ikw=download-top&co=IN	Companies
✓	O
Installing	O
software	O
and	O
application	O
to	O
user	O
standards.	O
EDUCATION	O
MCL	O
in	O
Computer	O
Application	O
IGNOU	O
BACHELOR'S	O
IN	O
SCIENCE	O
in	O
COMPUTER	O
NETWORKING	O
Karnataka	O
State	O
University	O
Computer	O
Networking	O
Aptech	O
Institute	O
of	O
